word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
0.0,0.0,,0.0,,,,,0.0,0.0,,,0.92,,0.0,,0.92,0.0,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,,0.919,,0.0,2.84,,,1
,,,0.0,0.12,0.2,,,,0.32,0.08,0.98,,,0.04,0.0,,,3.74,,,,,0.53,,,0.0,,0.0,,,,,,0.0,,,,,,0.0,0.0,0.08,,,,,,,0.171,0.0,,,0.028,,,,1
,0.43,0.87,0.0,0.0,0.0,,,0.43,0.43,,0.0,0.0,,,0.0,0.0,0.0,6.14,0.0,,,0.0,0.87,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,5.086,33.0,117.0,1
0.0,,0.53,0.0,0.53,,,0.53,0.0,,,,,0.0,2.12,,,,2.65,0.0,2.65,0.0,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.53,0.53,,,,0.0,0.0,0.0,,0.0,,,,0.093,0.466,,,,131.0,1
,,,0.0,,0.0,,0.52,,,,,0.79,,,0.0,,,,,,0.0,,0.7,0.0,,,0.0,0.0,0.0,,,0.0,,,0.08,,,,0.17,0.0,0.0,,,,0.0,,0.0,,0.081,,0.556,0.069,0.011,,1170.0,3116.0,1
,,,0.0,,0.34,,,,0.17,,,,0.34,,,0.17,,,,2.05,,0.68,1.36,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,183.0,,1
0.53,,0.0,,,,0.0,,0.0,,,,,0.0,,0.0,0.53,0.0,1.6,,1.06,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,,,,,1
,0.72,0.85,,,,0.06,,,,0.72,,,,0.06,0.59,0.19,0.33,,0.06,1.52,,,0.06,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.06,0.0,,,,,,,0.101,0.202,,79.0,,1
0.0,,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,17.0,61.0,1
,,0.52,0.0,,1.05,,0.0,0.0,,0.0,0.0,,,,1.05,0.0,0.0,2.63,,0.0,0.0,1.05,0.0,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,0.0,,,0.0,,,,,0.0,,,,1
,,0.0,,,,,0.0,0.0,0.0,,,0.31,0.0,,,0.31,,2.79,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.057,0.0,0.0,,,110.0,1
0.0,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,0.0,,,,,1.116,,,,12.0,,1
0.0,0.0,,,,,,0.64,,0.0,,,0.0,,0.0,0.0,,0.0,3.84,,0.64,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,0.0,,,,,,64.0,1
,,,,0.62,0.0,0.31,0.0,1.09,,0.0,,,,0.0,,0.15,1.4,,0.0,1.09,0.0,0.62,,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,23.0,,1
0.0,,,,,0.47,,,0.0,,0.11,0.95,0.0,0.11,,2.13,0.95,,1.9,0.35,,0.0,,0.11,,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.057,0.0,,0.191,,8.026,,,1
0.09,,0.27,,,,,0.18,0.09,0.0,,,,,,,0.0,,2.01,,3.38,0.0,,0.09,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,0.015,,,,,,,69.0,,1
0.0,,0.47,0.0,0.47,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.47,,0.0,2.35,0.0,1.41,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,0.082,0.41,,,,,1
0.14,,,,0.0,,,,,,0.14,,0.0,,,0.0,,,2.36,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,,0.205,,,0.128,,2.686,73.0,,1
,,0.0,,0.81,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,1.63,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,3.871,,,1
,0.14,,0.0,0.0,,,0.0,,0.29,0.14,0.59,,,0.0,,0.0,0.14,,,0.88,0.0,0.0,0.44,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,73.0,368.0,1
,,0.33,,0.13,0.03,,0.1,0.54,0.77,,0.7,0.54,,,,,,,0.0,1.45,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.06,,,0.0,0.0,0.071,0.0,,0.5,,6.049,129.0,,1
0.0,,,,,,,,,,0.0,,,,,,,0.4,,,0.61,4.49,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,7.538,,,1
,,,,0.0,0.0,,,0.0,,,,0.0,,,,,0.0,,,1.14,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,1
,,,,0.0,,0.0,,,0.0,0.0,1.18,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.109,,0.0,,,114.0,1
0.0,,,,0.81,1.01,0.0,,,,,,,,0.0,,0.0,0.2,1.21,0.0,,0.0,0.6,,,0.0,0.0,,,,,,0.0,0.0,,1.62,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.121,0.121,,2.61,,,1
0.19,,,,,,0.77,,0.19,,0.0,,,,,,0.58,2.33,,,0.38,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,0.061,0.03,,,,,11.0,113.0,1
,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.21,,0.0,3.75,15.0,60.0,1
,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.17,0.0,,0.0,,0.407,0.0,0.203,,0.0,4.133,17.0,,1
,0.0,,,0.21,,,,0.1,,0.0,,,,,,0.1,,,,,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,,0.065,0.0,,,,1
0.9,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.9,,1.81,,,0.0,,0.9,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,0.537,0.0,0.0,,,64.0,1
0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,2.04,,,,0.0,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,,0.0,,0.17,0.0,,4.0,,1
0.0,,,,,0.0,0.56,0.0,,,,,0.28,0.0,,1.41,,,1.97,0.0,1.12,0.0,0.0,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,0.114,,,,,,,,1
0.0,0.0,,,,0.0,,,,,,0.0,,,,0.92,,,1.85,,,0.46,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.285,1.636,,,1
,0.0,0.28,0.0,,,0.0,0.14,,,0.0,,,,,,0.42,,3.86,,,,0.14,0.42,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,,0.047,0.0,,,0.023,1.42,27.0,,1
,,,,,0.0,0.0,1.16,0.0,0.0,,,,0.0,,,0.87,,,0.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,4.0,,1
,,,,2.23,0.55,,,0.0,0.0,0.55,0.0,,0.0,,,,,,,,0.0,,0.55,,,,0.0,,,0.55,,,,,,0.55,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.265,,0.088,0.353,0.0,2.571,11.0,108.0,1
,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,,,12.5,0.0,,,0.0,,,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,2.0,1
,,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,0.0,1.63,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,1
,1.47,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,4.41,0.0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,2.333,12.0,21.0,1
0.26,,,,,0.0,,,,0.0,,0.8,0.0,0.0,,,0.0,,,,1.34,,,,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,0.8,,,,,,,,0.0,,,,,1
,,,,0.0,0.0,0.67,,,0.33,,,,,,0.0,,,2.02,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.048,,,,,1
,0.0,0.4,0.0,,,,,0.0,0.0,,,0.4,,,,,,2.04,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,11.0,,1
0.41,,,0.0,,0.61,0.0,,,,0.2,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,,0.0,,0.0,,0.132,0.0,,,,1
,,,0.0,0.0,,,,0.0,,,,,,0.0,0.0,0.9,,,,3.63,,0.0,,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,0.774,0.0,,1.0,,,1
,,,,2.0,,0.0,,0.0,,,2.0,1.33,0.0,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,,7.0,,1
,,,,,,0.0,,0.54,,,0.65,,,,0.21,0.43,,2.96,,1.34,,0.5,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.012,,,0.439,,,6.683,,,1
,,,,0.28,,0.0,,,0.28,,,0.0,0.0,,,,0.0,,,2.83,0.0,0.28,0.84,,,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,0.128,0.0,1.289,0.042,,,,,1
,0.16,,,0.0,,,,0.16,,,,,0.0,,0.16,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.213,0.113,,3.15,76.0,,1
0.0,,,0.0,,0.34,0.34,,,,0.0,0.34,0.0,,,2.04,,,,,,,,0.34,,0.0,0.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.215,0.0,,,,328.0,1
,,0.25,,0.0,,,0.0,,,0.64,,1.03,0.0,,,0.9,,,,0.51,,0.12,,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.12,,,,,0.12,,,,,,,,,,,,981.0,1
,,0.78,,,,,0.0,0.0,,,,,,,,,,1.56,,1.96,,,0.78,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,20.0,222.0,1
0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,0.0,0.49,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.16,0.0,0.0,0.0,0.0,,,,0.0,,5.778,,,1
0.0,0.0,,,0.0,,,,0.0,,0.68,0.68,0.0,0.0,,,,0.0,,,1.36,0.0,,0.68,0.0,,,,,0.0,,,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.232,,,2.232,19.0,,1
,,,,,,0.64,,,,,0.32,,,0.0,,0.32,,2.25,,3.21,,,0.32,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,1.752,,149.0,1
0.0,0.45,0.0,0.0,0.91,0.0,1.36,,,,,0.45,0.0,0.0,0.0,1.82,0.45,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1
,1.25,,0.0,,,1.25,0.0,,,,0.62,,0.0,,2.5,0.0,,5.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,,,0.045,,0.225,0.0,,2.35,29.0,,1
,,,,,,1.25,0.0,0.0,,,0.62,,,0.62,2.5,0.0,,5.0,0.0,,,,,,,,0.0,,,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,0.044,,,0.0,,,,,1
,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,,,,3.666,,,1
0.0,,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,2.695,15.0,62.0,1
,,,,,,,,,,0.0,0.49,,,0.24,,,,,0.0,0.49,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.035,,,,,,209.0,,1
,,,0.0,0.14,,,0.14,,,,0.89,0.4,1.16,,,0.23,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.08,0.0,,,0.0,0.073,0.0,,0.535,0.132,,159.0,,1
0.0,0.0,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.649,,,5.875,,,1
,0.0,0.0,,,0.0,,3.12,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,0.189,,,,81.0,1
0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,1.33,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.466,,46.0,,1
,0.0,,,,,,,0.0,0.0,,,,0.0,,,,0.25,,0.0,2.01,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,,0.0,,,0.034,0.0,,,,4.2,60.0,231.0,1
1.03,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,3.62,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,0.176,,,,,1
,,0.59,,0.0,,0.19,0.19,,0.39,,,0.0,,,,,,2.56,,1.38,0.0,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.231,,0.745,0.308,,,76.0,632.0,1
,,,,,0.98,,,,0.39,,,,0.19,,,0.0,,,,1.38,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,0.232,,,,0.025,,76.0,,1
1.18,,,0.0,,0.98,,0.19,,,,,,0.19,,,0.0,0.0,2.56,0.39,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.23,,0.741,,,6.652,76.0,,1
,,,0.0,0.0,,2.1,,,,,,,,0.0,,,,4.21,,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,0.0,2.695,15.0,,1
,,,,,,0.0,0.0,0.0,,,0.0,0.0,2.1,,0.0,,,,0.0,,0.0,,,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,0.0,,,,0.0,1.05,0.0,,0.0,,,,,,0.0,4.047,29.0,85.0,1
0.13,,,0.0,0.55,,,,1.1,0.27,,,,,0.13,,,,3.88,,,0.0,,,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,0.017,,1.316,0.177,0.0,,,,1
,,,,0.0,,,0.15,,0.0,0.0,,,,0.0,,0.0,,0.93,,,0.0,0.46,,,0.0,,0.0,,,,0.0,0.0,0.0,,0.15,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,2761.0,1
,0.0,,,,,0.0,,0.09,,,0.72,,0.36,,0.0,,,,0.0,3.27,0.0,,0.09,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,0.03,,,,1
,0.13,,,,0.27,,,,0.27,,0.97,,0.0,,0.0,,,,0.13,,0.0,0.13,0.55,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,0.182,,,,726.0,1
1.18,,,,0.0,,0.19,0.19,1.38,,0.0,,0.0,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,76.0,,1
0.0,,0.0,0.0,,0.86,,,,,0.0,0.57,,0.0,,,,,,0.0,0.28,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,27.479,,,1
,0.0,,,,0.0,0.0,,0.36,0.36,0.0,,,1.09,0.0,1.81,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,94.0,1
0.0,,,,,,,,0.7,0.7,,,,0.0,0.0,0.23,0.7,,,0.0,1.89,0.0,0.0,0.47,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,,,1
,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,13.0,48.0,1
,,0.0,0.0,,0.0,,,0.0,1.51,0.0,,0.0,,,0.0,,0.0,7.57,0.0,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,15.0,36.0,1
,0.54,,,,,,,0.0,0.54,0.54,0.54,,,0.0,,,0.54,3.26,,1.08,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,0.54,,,0.0,,,0.0,,,,,5.0,53.0,1
,0.68,,0.0,,0.0,0.56,,,,,,,,,,0.11,,,0.0,1.36,0.0,0.11,0.22,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,0.019,,,0.574,,0.019,3.155,94.0,,1
,,,0.0,,,,,,,0.0,1.36,,,,0.68,,,,4.76,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,,1.255,0.0,,2.818,,,1
0.0,,0.55,,0.22,,,0.0,,0.22,,,,0.0,,0.0,0.22,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,0.155,,,0.12,,,14.0,,1
,,,,0.0,,0.76,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,11.035,110.0,,1
,,,,,0.11,,,0.79,,0.34,0.11,0.22,0.0,,0.11,,,,,1.71,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.11,,,,,0.0,,0.0,0.0,0.0,,,,0.388,0.236,,,,,1
,0.0,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1
0.0,,0.0,,,,1.28,,,0.0,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,,,,0.085,0.17,,,18.0,,1
0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,2.551,12.0,,1
0.9,,,,,,0.9,0.0,,,0.0,0.0,0.0,0.0,,,,0.9,1.81,0.0,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,19.0,62.0,1
,,0.46,,,0.16,0.05,0.24,0.46,,,,,,,,,0.0,3.3,,1.5,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,0.0,0.322,,,,,,1
,,0.0,,0.0,,0.79,,0.0,,0.0,0.79,,,,0.0,0.39,,,,,,,0.79,,,,0.0,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.612,,,2.678,13.0,,1
0.0,,0.58,0.0,0.0,,,0.58,0.58,7.55,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.096,,,,1
,,,0.0,,,0.0,,0.17,,0.34,,,,0.0,0.0,,,2.07,1.55,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.17,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.194,0.0,,,,,63.0,,1
0.51,,,0.0,,0.25,,,0.0,,,,0.0,,0.0,0.77,1.55,,4.9,,,0.0,0.77,0.25,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,,,,0.0,,,,,,,,0.403,0.134,5.774,,,1
,0.0,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,1.86,,,0.0,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.62,0.0,0.0,,,,,0.321,,,,,,1
0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,0.0,2.94,0.0,,,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,0.45,14.5,,,1
,,,,,0.0,,,,,,0.0,,,,,0.0,,,0.0,0.84,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.519,,,5.0,43.0,125.0,1
0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,,1.43,,,,,,,,0.71,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,0.265,,0.132,,,,16.0,72.0,1
0.09,,0.27,0.0,,0.09,,0.18,,0.0,,,,,0.0,,0.0,,2.01,0.0,3.38,,0.36,0.09,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.27,0.0,0.0,,,0.046,0.03,,,,3.771,69.0,528.0,1
,,0.11,0.0,0.45,,,,,,0.11,0.34,,,,0.0,,,3.53,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,0.0,,0.45,,,0.0,,0.17,0.0,0.265,,0.0,4.215,,,1
,,0.88,,,,,,,,0.0,0.0,,,0.0,,,,1.76,0.0,2.2,0.0,2.2,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,0.0,,0.433,,0.0,,16.0,,1
,0.2,,,,,,,,,,0.7,,,1.61,,,1.11,1.31,,0.7,,,,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,0.1,0.0,0.0,0.0,,0.0,,0.152,0.015,,,1351.0,1
,0.22,0.11,,,0.45,0.0,,,,,0.34,,,,,,,,,,,0.45,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.11,,,,0.0,0.45,,,,0.018,,,0.265,,,4.215,,666.0,1
