word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,1
,0.3,,0.0,,,,,0.8,,,,,,,,,,,,,0.0,0.1,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,6.937,,,1
,,,0.0,1.04,,0.0,,,,,,,,,,0.0,,3.83,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,0.105,0.0,,,,1
0.0,,,,,,0.0,,0.25,,,,,,,,,,2.8,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.185,,,,,2.878,,,1
0.0,,,,,,,0.12,,,,,,,,,,,2.81,0.12,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,,,,,0.185,,,,,,,,1
,,,,,,,,0.58,,0.0,,0.38,,,,0.19,,1.75,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12.064,691.0,,1
,,,,0.0,,0.0,0.62,,0.93,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,0.1,,,,,,,,0.0,,,0.0,,0.0,,,,0.548,,,,,,1
,,0.3,,,,,,,,,0.3,,,,,0.0,,0.61,,,,,,,,,,0.0,3.38,,,,,,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,1
,,,0.0,1.13,0.0,1.13,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1
,,,,,,,,,,0.05,,,,,,0.69,,,,,0.0,0.75,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,0.163,,,,,1
0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.97,,0.0,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,1
,,,,,0.62,0.0,,,,0.0,,,,,,,,,0.41,,0.0,,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,1
,,,,0.39,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,0.19,,,0.0,,0.59,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,0.074,,,0.548,,,,,1
,,0.0,,0.43,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1
,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.78,0.037,,5.942,,0.0,5.838,54.0,,1
,,,,,,,,,,,,0.0,,0.0,,,,2.39,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,1
0.0,,,0.0,,1.25,,0.0,,,,,,,,0.0,,0.0,1.25,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,1
,,,,,,,1.62,,,,,,,0.54,,,,,0.0,2.7,0.0,0.0,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,0.038,,0.463,,,,65.0,405.0,1
,,,,,0.0,,,,0.0,,,0.0,,0.26,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,188.0,1
,,0.0,,,,,,0.0,0.9,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.492,,,5.3,,106.0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.231,,,,,,,263.0,1
,,,0.0,,,,0.55,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,,85.0,201.0,1
,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,,1
,,0.0,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,0.53,,,0.0,,0.239,0.079,0.159,,,,51.0,,1
,,,,,,,,,,,,,,,1.17,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,1
,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,6.06,,,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,,0.48,,,,,1
,,,,0.8,0.0,,,,,0.0,,,,,0.8,,0.8,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,19.0,,1
,,,,0.8,,,0.0,,,,,,0.0,,,,,,,1.6,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,,,1
,,,0.0,1.66,,0.0,,,1.3,,,,,,,0.11,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,504.0,1
,,,,,,,,0.69,0.52,,,,,,,,,,,,,0.95,,0.0,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.013,6.395,,,1
0.1,0.1,,,,,,,1.41,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,0.1,,0.0,,,,0.0,,,,,,,,0.391,,3.176,,,1
,0.0,,0.0,,0.22,,,,,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,4.271,,,,,1.869,,,1
,,,,,,,0.5,,,,,,0.0,,,0.2,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,1
0.49,,,,0.0,,,,,,,,,,,,,0.49,3.46,,,,,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,47.0,,1
,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,23.0,,1
,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,0.62,,0.0,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.62,,,,,,,,,,,30.0,,1
0.9,,,,,,,,,,,,,,0.0,,,,,,2.72,,,,,0.0,,,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,1
0.0,,,0.0,,,,,,,0.29,,,,,,,,,,1.16,,,,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,1
,0.95,,,,,,,,,,0.0,,,,,,,,,1.91,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.269,,,,,,1
,,,,0.05,,,0.05,,,0.24,,,,,,,0.48,3.56,0.0,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,0.0,0.0,0.05,,,0.0,0.0,,,,,,,,,1
,,0.38,,,,,,,,,,0.38,,,,,,3.56,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.086,,,,,6.789,,,1
,0.27,,,0.27,,,1.39,0.27,,0.27,,,0.0,,,,,,1.95,3.07,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,0.0,0.279,,,,,3.706,,,1
,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,1.05,,0.0,,,0.177,,,0.354,0.0,,,,1
,,,,,,,,,0.1,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,2.11,,,1
,,,,,,,,,1.4,,,,,,,,,,,0.9,,0.16,0.41,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,1
,,,,,,0.0,,0.82,,,,0.27,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,1
,,,0.0,0.0,,,,,0.39,,,,0.19,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,6.652,,,1
0.0,,,,,,,,,,,1.28,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,,,,0.203,,,,,,1
,,,,,,,,,,,,,1.27,,,,,4.38,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.11,,,,1
,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,1.04,,,,,,,,,0.0,3.857,,,1
,0.0,,,,,,,,,0.0,0.39,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,1
,,,,,,,,,,,,,,,,,0.34,,0.0,2.38,,,0.34,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,0.167,,,,4.008,,56.0,,1
,,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,4.25,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,557.0,1
,,,,,,,1.4,,0.84,,0.56,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,1.282,,,,,,1
,0.0,0.0,,,,,0.0,,,,,,,,0.3,,,,,0.92,,,,0.0,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,343.0,1
,0.0,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,1
,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,0.537,0.0,,,,,1
0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,1.88,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,1
,,0.0,,,,0.0,,,0.0,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,1
,,,,,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,,,78.0,1
,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,25.0,1
,,,,0.21,,,0.53,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1
,,,0.0,,,,,,,1.15,,,,,,,0.38,,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,1
,,,,0.68,0.0,0.68,,0.0,0.68,,,0.0,,0.0,,,,,,0.68,,,,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,1.36,,,,,,,,0.0,,,,,0.242,,,60.0,,1
,,,,,,,,0.0,,,,,,0.0,,0.51,,,,5.18,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,1
,,0.17,,,,,0.0,,,,,,0.0,0.0,,,,3.21,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,0.099,,,,,1
,,,,,,,,,,,,,,,,,,0.0,,1.33,,,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.684,,,,,,1
,,0.27,,,,,,,,,,,,,,,,0.82,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,1
0.0,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,1
,,0.27,,,,,,,,,,,,0.0,,0.0,,,0.0,3.38,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.27,,0.0,,,,,,,0.032,,,535.0,1
,,,,,0.0,,,0.24,,,,,,0.0,0.61,,0.0,4.55,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,0.104,,,3.705,,,1
,,,,,,,0.0,,,,,,,0.0,0.61,0.12,0.0,,,,,,,,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.229,,,,,1
,,,,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,1
,,,,,,,0.0,0.66,,0.0,0.0,,,,,,,3.98,,0.53,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,0.021,,,,,1
,,0.09,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,,0.029,,,,,,566.0,1
,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,272.0,1
,,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,0.0,,33.0,,1
,,,,,0.0,,0.53,0.0,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,131.0,1
,0.11,,,,,,,,,,,,,,2.14,,,,,0.35,0.0,,0.11,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.434,0.197,,,,1509.0,1
,,0.35,,,0.0,,,,,,,,,,,,,2.85,0.0,,,,,,,,,,,,,,,,,,,0.0,0.35,0.0,,,,,,,,0.0,,0.0,,,,3.414,,,1
,,,,,,,,,0.19,,,,,,0.57,,0.19,,,0.57,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,1
,,,,,,0.1,,0.2,,,,,,,,0.2,0.0,1.72,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,1
0.39,,,,,0.03,0.0,0.19,,0.66,,0.7,,,,,0.43,0.0,,,,,0.5,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,0.078,0.0,,,,,,,1
,,,,0.32,,,,,0.64,,0.64,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.32,,,0.0,,,,,,,,0.0,,0.107,0.0,3.613,,318.0,1
,,,,0.4,,,,,0.2,,,0.0,,,0.91,0.2,,,4.26,1.72,0.0,,0.2,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,,,0.0,,0.0,,,,6.758,,,1
,,,,,1.02,,,,,,,0.17,,,,,0.93,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,,0.08,,,,,,,,,,,,,1
,,,,0.29,,,,,0.39,,1.59,,,,0.0,0.09,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,1
,0.0,1.92,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,1.92,,,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,1
,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.352,0.16,,,,1439.0,1
,,,,1.26,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,25.0,,1
,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,,0.0,,,,,,0.0,,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0.0,,11.0,,1
0.0,,,,0.84,0.25,,,,,,,0.0,,0.0,,,,,,,,0.42,,,,,,,,,,,,,,0.08,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.157,,,,,1
,0.08,0.25,,,0.25,,,0.0,,0.08,,,,0.0,,0.76,,1.52,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,1
,,,0.0,1.05,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,,,0.176,,,2.05,6.0,,1
,,,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,1.023,,,,,,1
0.09,,,0.0,0.39,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,6.813,494.0,,1
,0.0,,0.0,0.0,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,1.11,0.0,,0.55,,,,,,,,,,1.11,,,,0.0,1.67,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,18.0,,1
,,,,,,,,0.29,,,,,,,,0.59,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.045,,,,,1
,,,,,0.16,,,,0.49,,1.3,,,,,1.3,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.231,,,47.0,,1
,0.64,,,,0.64,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,0.08,,,,,1
,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,,,0.086,,,0.086,,,,,1
,0.0,3.7,,,,,,0.0,,,0.0,,,0.0,1.85,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1
0.0,,0.38,,,,,,,,,1.16,,,,0.38,0.77,,2.72,,,0.0,,,,0.0,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,1
,0.85,0.42,,,,0.42,0.0,1.27,,,,,,,,,0.0,,,2.12,,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,0.177,,,,1
0.0,0.6,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,3.23,77.0,,1
,,,0.0,,,,,,,0.37,1.5,0.18,,,,0.0,0.18,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,292.0,1
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,,,,1.076,,,1
0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,0.0,0.0,,,,0.0,,,,,,3.73,,,,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.14,,,0.0,,,,65.0,1
0.42,0.39,,0.0,,0.09,,,,0.91,,0.55,,,,,,,,0.0,,,0.32,0.52,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,0.032,,,0.345,,,,,,1
0.0,,,,,0.0,,,,0.33,0.33,,,0.0,,0.67,,,,,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,167.0,1
,,,,,,,,,0.13,,0.06,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,,,,3752.0,1
,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,3.38,,,,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,2.2,,11.0,1
,,,,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,,1
,,,,,,,,,,,,,0.0,,,,,,,1.64,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.075,,,1
,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,3.656,,,1
0.43,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,1
,,,,,0.45,0.45,,0.0,,,0.45,,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,,0.0,0.45,,,,,,0.0,,,,,,,,,0.0,,,,,,,2.368,14.0,,1
0.29,,,,,0.0,,1.46,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.046,,,234.0,1
,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.12,,,,0.0,,,,,0.063,,,0.042,0.042,0.0,2.351,,,1
,,0.33,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,,,2.825,,113.0,1
,,0.0,,,1.86,,,,,,0.62,,0.0,0.0,,,,2.48,,,,,,,0.0,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,2.295,,,,,,1
,,,,,,,0.52,0.0,,,,1.56,,,,,,,,1.56,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,19.0,,1
,,0.0,,,0.0,0.0,,,,0.72,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,1
,,,,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,1
,,0.0,,0.26,,0.26,,,,,,,,0.0,,,,,,,17.1,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,0.26,,0.0,,,,,,,,,,,,1
,,,,,,,,,,,,5.55,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,1
,0.0,,,,,,,,,,,,,,,0.0,,1.52,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,1
0.25,0.5,,,0.0,,,0.0,,,0.25,,,,,,,0.5,,,,0.0,1.25,,,,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,0.997,,,,,1
0.0,0.0,,0.0,,,0.35,,,,,,0.0,,,,0.0,,2.12,,,,0.0,0.7,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,21.0,99.0,1
,,,0.0,,,0.0,,,,,,,0.0,,,,,2.48,,,,,,,0.0,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,3.702,,,1
0.0,,0.77,,,0.0,,,0.0,,,,,,0.77,,,,1.8,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.079,0.0,,0.434,0.0,,,,1
,,,0.0,,,,0.74,1.49,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,1
,,,,,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,1.25,0.0,,,0.0,,,,0.188,,3.545,,,1
,,,,,,,,0.42,,,,,,,,,0.02,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.144,,,,1
,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,12.0,,1
,,1.4,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,1
,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.171,,,,24.0,80.0,1
,,,,0.0,,,,,,,,,,0.0,,,,2.36,,1.18,,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,1.357,,,1
0.0,0.57,,,,,,0.0,,,0.0,0.43,,,,,0.14,,3.31,,1.44,,,,0.0,,,0.0,0.0,,,,,,,0.57,,0.0,,,,,,,,,,,0.0,,,0.156,,,,,,1
,,,,,,,,0.0,0.17,0.0,,,0.35,,0.0,,,,,0.17,,0.17,,3.37,,,,,,,0.0,,,,,,,,0.0,,,,,0.35,,0.0,,,,,,0.03,,,,,1
,,,0.0,,,,,,,,,0.3,0.0,,,,,,,,,0.6,,,,0.0,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,,,,1351.0,1
,,,0.0,0.0,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,1
,,,1.29,1.29,,,,,,,0.0,0.0,,0.0,1.29,,,2.59,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,1
